simulation_id,initial_vulnerable_population,simulation_months,prob_solicitud_mensual,prob_solicitud_si_vulnerable,prob_resolucion_grado_mensual,prob_reconocimiento_grado,prob_con_derecho,prob_pia_mensual,prob_pia,prob_prestacion_efectiva,prob_lista_espera,factor_capacidad,cupo_residencial,cupo_dia,cupo_resto,cupo_atendidas,meses_min_pendiente_grado,meses_min_tramite_prestacion,prob_grado_I,prob_grado_II,prob_grado_III,pension_media_nacional,prop_nacional_65,prob_prevencion,prob_teleasistencia,prob_ayuda_domicilio,prob_centro_dia_noche,prob_atencion_residencial,prob_pev,prob_cuidados_familiares,prob_asistencia_personal,scenario_id,regime,seed_escenario,estrato_capacidad,estrato_grado_III,escenario_historico,escenario_contrafactual
56,6387,60,0.04805245020674387,0.057913298852982006,0.4970895043102991,0.4970895043102991,0.7959590300116299,0.38077022768607494,0.38077022768607494,0.9841,0.015900000000000025,0.9587429733818238,522,312,5175,4225,7,2,0.30080742148456724,0.327459607739615,0.37173297077581785,1439.11,0.2015,0.08599799163316559,0.1944651947827172,0.3567725369385277,0.01004871347543913,0.030070030384748578,0.08966291397262618,0.2329824671380375,1.516747382078597e-07,56,interpolation,98,entorno_2024,alto,True,False
57,6387,60,0.04044247876657064,0.05124575235630667,0.2897990696648006,0.2897990696648006,0.8023296985875599,0.4091716958204598,0.4091716958204598,0.9841,0.015900000000000025,1.1249506334534423,612,366,6072,4958,8,5,0.2971171220905971,0.18845024047992265,0.5144326374294802,1439.11,0.2015,0.026630227171400515,0.27593645046526133,0.034995825098813625,0.05425290928031953,0.048479371625117604,0.13834094607136352,0.42136426968769886,6.000249155004073e-10,57,interpolation,99,expansion,alto,False,True
58,6387,60,0.03390009132749847,0.06580171052596447,0.45885362262533547,0.45885362262533547,0.8027847527633252,0.4562659905183843,0.4562659905183843,0.9841,0.015900000000000025,0.8386476660589076,456,273,4527,3696,7,3,0.4801997649881223,0.378054652910592,0.14174558210128574,1439.11,0.2015,0.05298461189980467,0.082826635222337,0.24011990259425797,0.03279873046896915,0.1114111222380396,0.12178892062978303,0.35744135173802444,0.0006287252087840674,58,interpolation,100,recorte,base,False,True
59,6387,60,0.043324995061380586,0.05201091164612312,0.2840745784741588,0.2840745784741588,0.7946601729865027,0.3212403688340471,0.3212403688340471,0.9841,0.015900000000000025,0.9416650497028127,512,306,5083,4150,8,3,0.2175209215090057,0.4888070931955867,0.29367198529540767,1439.11,0.2015,0.0015896626300065722,0.3056689311486616,0.16196953539992706,0.06596968052410146,0.10293621777585218,0.10809835558847473,0.25372692230869054,4.0694624285814206e-05,59,interpolation,101,entorno_2024,base,False,True
60,6387,60,0.030176291141746237,0.04831821914895547,0.3565946126816387,0.3565946126816387,0.7996817897452302,0.41581227625395345,0.41581227625395345,0.9841,0.015900000000000025,1.1152082391479428,607,362,6020,4915,7,3,0.37894412550719075,0.3165474986821668,0.30450837581064244,1439.11,0.2015,0.0542499931182782,0.172801438484394,0.23216202373243433,0.07493203274052379,0.03334428357763932,0.12144436981464131,0.31101975271716875,4.610581492030694e-05,60,interpolation,102,expansion,alto,False,True
61,6387,60,0.026730529118000914,0.04204243097069967,0.3778342266373438,0.3778342266373438,0.8046481474181192,0.25028253204366296,0.25028253204366296,0.9841,0.015900000000000025,0.9852577599208171,536,320,5318,4342,12,5,0.5456636047791477,0.1772954442807467,0.2770409509401057,1439.11,0.2015,0.019579468668839386,0.26272211857538946,0.06969820896565879,0.05056513955993622,0.016025901470174308,0.134109806060798,0.44449486601108484,0.0028044906881188355,61,interpolation,103,entorno_2024,base,True,False
62,6387,60,0.0463226953848254,0.037762888617624196,0.33535131069770036,0.33535131069770036,0.7956156400147971,0.2892891728864605,0.2892891728864605,0.9841,0.015900000000000025,1.0075881335955865,548,327,5439,4440,11,3,0.529187330893596,0.26606046953684004,0.20475219956956386,1439.11,0.2015,0.0004149420721999258,0.29248930622539426,0.3070211711346582,0.010731732626327824,0.09104520876205273,0.1315138328869282,0.1662497866792377,0.0005340196132013878,62,interpolation,104,entorno_2024,base,True,False
63,6387,60,0.04369337509372216,0.039682874087648035,0.3333979554589437,0.3333979554589437,0.8043621245998467,0.29427555858950566,0.29427555858950566,0.9841,0.015900000000000025,1.1916751747236107,648,387,6433,5252,10,6,0.43475482454923586,0.4184817683206792,0.14676340713008482,1439.11,0.2015,0.0680477290654556,0.22365409405082592,0.20745956384188202,0.011517619450034487,0.06569439892493455,0.04507478254570016,0.37854634397057957,5.468150587827825e-06,63,interpolation,105,expansion,base,False,True
64,6387,60,0.04301972405089814,0.06813387450816413,0.31515526848830105,0.31515526848830105,0.8053922756714549,0.3186723774726356,0.3186723774726356,0.9841,0.015900000000000025,1.1684482814839947,636,380,6307,5149,7,2,0.16204084591495993,0.7491534763603108,0.08880567772472914,1439.11,0.2015,0.08658746007323483,0.13181268236426447,0.05990453170909767,0.0008035581557405636,0.1332723063186967,0.1518706808167572,0.435747667495315,1.1130668935264816e-06,64,interpolation,106,expansion,base,False,True
65,6387,60,0.03336948518344174,0.07872323456874723,0.4629603176270285,0.4629603176270285,0.7963435760024321,0.25946286847620265,0.25946286847620265,0.9841,0.015900000000000025,1.02469251138569,557,333,5531,4516,9,3,0.23573952821633087,0.5557580907989558,0.20850238098471333,1439.11,0.2015,0.03109915827121945,0.17560695498366943,0.16089651511291306,0.012194180947046027,0.0490975257129771,0.2568513672878114,0.28351809828404195,0.03073619940032159,65,interpolation,107,entorno_2024,base,True,False
66,6387,60,0.030216014579788154,0.0604773390364674,0.27012097318662115,0.27012097318662115,0.8035293168938052,0.33590192533504326,0.33590192533504326,0.9841,0.015900000000000025,1.0779607901696062,586,350,5819,4751,9,1,0.26115350384657354,0.23998797651272077,0.4988585196407057,1439.11,0.2015,0.015172090851214515,0.12527123437487306,0.18102986519120018,0.08792131541859838,0.03958704573360372,0.18967137913721535,0.36133972207607973,7.347217215090161e-06,66,interpolation,108,entorno_2024,alto,False,True
67,6387,60,0.030957125884615293,0.04441220533031193,0.2800827873069287,0.2800827873069287,0.8013140924055758,0.4079688071179825,0.4079688071179825,0.9841,0.015900000000000025,1.0384439501881464,565,337,5606,4576,9,5,0.5950081224601632,0.2105598035159282,0.19443207402390858,1439.11,0.2015,0.0036072815908861646,0.27150525211068144,0.05992454181575529,0.01775306537273442,0.03967276692842775,0.2949583640442255,0.31253586633526986,4.286180201968739e-05,67,interpolation,109,entorno_2024,base,True,False
68,6387,60,0.02334838153371008,0.060856352289106325,0.381764918745227,0.381764918745227,0.7973163461988249,0.2997431834191012,0.2997431834191012,0.9841,0.015900000000000025,1.052463426897341,573,342,5681,4638,11,4,0.3060294505860472,0.5244828252500503,0.16948772416390254,1439.11,0.2015,0.038889714761284604,0.29470670869019966,0.09617785096674243,0.06485529659594068,0.07022765958363032,0.10422515114161855,0.3309105097282554,7.108532328153412e-06,68,interpolation,110,entorno_2024,base,False,True
69,6387,60,0.035331925859561415,0.04801616379319042,0.4840497750729765,0.4840497750729765,0.8002311761053654,0.3943554357316511,0.3943554357316511,0.9841,0.015900000000000025,0.9816744332031615,534,319,5299,4326,10,2,0.36338172196612256,0.38086061414694555,0.2557576638869321,1439.11,0.2015,0.04288019709849311,0.27953152548578897,0.12975474330858042,0.061801943664994,0.05006645135086559,0.1014401138576777,0.3345250222054327,3.0281674251937504e-09,69,interpolation,111,entorno_2024,base,True,False
70,6387,60,0.025387567763972434,0.07653593220595264,0.26867503179876473,0.26867503179876473,0.7938804754707234,0.4950148384265676,0.4950148384265676,0.9841,0.015900000000000025,0.9380181049480889,510,305,5063,4134,11,5,0.22227528490516277,0.3115901616947624,0.46613455340007476,1439.11,0.2015,0.0016289340354188173,0.23825580206623712,0.24147604996655947,0.09937395441830277,0.0696871027220602,0.033308229339405054,0.3162695837329209,3.437190957840188e-07,70,interpolation,112,entorno_2024,alto,False,True
71,6387,60,0.033134787231388865,0.07847906717898273,0.39546083869718196,0.39546083869718196,0.802154106535618,0.3607745256070542,0.3607745256070542,0.9841,0.015900000000000025,0.907216498104729,494,295,4897,3998,10,2,0.29022559489993954,0.3890460559414189,0.32072834915864157,1439.11,0.2015,0.02827889269486224,0.4354355176582739,0.17799605216843314,0.017961201458901968,0.02858038623711208,0.19411384456272188,0.11763409806640938,7.153285620389921e-09,71,interpolation,113,entorno_2024,alto,False,True
72,6387,60,0.0216311455756617,0.06483993267946435,0.48872491672621726,0.48872491672621726,0.8030817628011854,0.3250418088631246,0.3250418088631246,0.9841,0.015900000000000025,0.8266594034263681,450,269,4462,3643,6,5,0.5443675570538167,0.3120832371596328,0.14354920578655056,1439.11,0.2015,0.00778173043659074,0.3537887525556135,0.30416328649599483,0.009141909474253184,0.025549429864279827,0.055451402399983675,0.24412348874396422,2.932010525940707e-11,72,interpolation,114,recorte,base,False,True
73,6387,60,0.029412255213022154,0.035928717765246886,0.23345693630813952,0.23345693630813952,0.804597978013672,0.5233348011047477,0.5233348011047477,0.9841,0.015900000000000025,0.8094181038725196,440,263,4369,3567,6,3,0.4667859767090749,0.29058890120398967,0.24262512208693532,1439.11,0.2015,0.010996494129266973,0.2652522257356508,0.1798976578650292,0.03335740123828374,0.1558550802578979,0.10022270594426155,0.2544184348296099,3.113144114188499e-20,73,interpolation,115,recorte,base,False,True
74,6387,60,0.034876477399990766,0.05321640969273504,0.4140153694498919,0.4140153694498919,0.7956353412499902,0.3137678952717028,0.3137678952717028,0.9841,0.015900000000000025,1.0589707702669005,576,344,5716,4667,5,5,0.3272429498034888,0.42563022389197763,0.24712682630453353,1439.11,0.2015,0.027951541740980305,0.19241461576734764,0.12530615633881137,0.09208129671136894,0.06117547095433435,0.031037674148219303,0.46169686896086126,0.008336375378076953,74,interpolation,116,entorno_2024,base,False,True
75,6387,60,0.040031631467406376,0.06392627514626015,0.25732572722340635,0.25732572722340635,0.8025425738494489,0.5397705861482984,0.5397705861482984,0.9841,0.015900000000000025,1.1655380175119596,634,379,6292,5137,10,2,0.5461828670684531,0.25998218100851034,0.1938349519230366,1439.11,0.2015,0.0871981165131853,0.3311114092768341,0.09811490346112586,0.027405505686043087,0.11284574457470145,0.18597638015651696,0.15731333078921936,3.4609542373962196e-05,75,interpolation,117,expansion,base,False,True
76,6387,60,0.03165727164323677,0.04944737513593436,0.38708197200335076,0.38708197200335076,0.8014796727952932,0.5260049821230244,0.5260049821230244,0.9841,0.015900000000000025,1.1797215384703565,642,383,6368,5199,6,3,0.24503337789835697,0.5924281079563276,0.16253851414531545,1439.11,0.2015,3.453482281828235e-06,0.2364147954234118,0.0781108646753937,0.0685371741651887,0.09460114957761812,0.07478225362504391,0.44752753224435726,2.277680670477776e-05,76,interpolation,118,expansion,base,False,True
77,6387,60,0.026395141667846816,0.07203452464300351,0.3930023901215046,0.3930023901215046,0.8009130880754701,0.3024599749925145,0.3024599749925145,0.9841,0.015900000000000025,0.9791969788660483,533,318,5286,4315,9,3,0.29082908762374976,0.4142061154300946,0.2949647969461557,1439.11,0.2015,0.021441400840276893,0.25135734618159267,0.14477791558357547,0.02912917175708169,0.07500532573452327,0.07568405221414863,0.4026041518216341,6.35867167099384e-07,77,interpolation,119,entorno_2024,base,True,False
78,6387,60,0.03675533932992858,0.0384059335381788,0.41855082289650114,0.41855082289650114,0.7996188993325005,0.5047458962808566,0.5047458962808566,0.9841,0.015900000000000025,0.8877441742801959,483,289,4792,3912,9,4,0.33811556974990375,0.5367875804599729,0.12509684979012337,1439.11,0.2015,0.10408218966305766,0.24534148984001936,0.11724979822036252,0.09206345264237493,0.04166183258611772,0.17615561798658286,0.20675230472822076,0.01669331433326427,78,interpolation,120,recorte,base,False,True
79,6387,60,0.025542046820317087,0.04617400070245621,0.3733522428450242,0.3733522428450242,0.8007045510427635,0.38697358985512165,0.38697358985512165,0.9841,0.015900000000000025,0.9009186241199955,490,293,4863,3970,11,5,0.4191419372270416,0.24014104570192224,0.34071701707103624,1439.11,0.2015,0.03848117544330165,0.22857810076610963,0.11556496293681512,0.007361165443059745,0.12409888349856939,0.14914169698585883,0.335946275387504,0.0008277395387817317,79,interpolation,121,entorno_2024,alto,False,True
80,6387,60,0.027733221451472355,0.0744158351573737,0.3759476994657359,0.3759476994657359,0.7963868083335077,0.3443616906462289,0.3443616906462289,0.9841,0.015900000000000025,0.9485382088336526,516,308,5120,4180,10,4,0.19096367203569622,0.30777439754527824,0.5012619304190256,1439.11,0.2015,0.10680335512155521,0.38761646272701006,0.016175119524541162,0.03262691314774215,0.02095699401632234,0.046703061925993446,0.36319850243502955,0.025919591101806024,80,interpolation,122,entorno_2024,alto,False,True
81,6387,60,0.020232186814566788,0.0731153964545543,0.42965931140723385,0.42965931140723385,0.8057319364427239,0.49988908617103356,0.49988908617103356,0.9841,0.015900000000000025,1.0416736001766274,567,339,5623,4591,6,3,0.30073795198306114,0.44421330644645807,0.2550487415704808,1439.11,0.2015,0.005973797607990726,0.21281882097281835,0.07370356738361886,0.0007182205523976117,0.09631230755816997,0.23852801214985012,0.3717472323133716,0.00019804146178282027,81,interpolation,123,entorno_2024,base,True,False
82,6387,60,0.04549927401117888,0.04668732189172744,0.221419390994383,0.221419390994383,0.8051789158775183,0.29512484252158566,0.29512484252158566,0.9841,0.015900000000000025,0.9312986567618253,507,303,5027,4104,9,2,0.4970094214371024,0.2981396960065319,0.20485088255636577,1439.11,0.2015,0.030394093924405004,0.16225357079865915,0.27332751052104276,0.03707089260017111,0.09231158952045242,0.08185221734838397,0.3227280994566247,6.202583026086404e-05,82,interpolation,124,entorno_2024,base,False,True
83,6387,60,0.04979529069030907,0.04246444005747997,0.4313716093245926,0.4313716093245926,0.7970693997552909,0.4695748090289881,0.4695748090289881,0.9841,0.015900000000000025,0.9674428762733036,526,314,5222,4264,10,4,0.35713873593177337,0.48979517812013507,0.15306608594809176,1439.11,0.2015,0.06018369759692728,0.22816497021558252,0.18845424856121634,0.06126811389262935,0.12055909833129923,0.1434880457895316,0.17724917643734897,0.020632649175464857,83,interpolation,125,entorno_2024,base,True,False
84,6387,60,0.024291786987245198,0.06980592178759087,0.31809917734947873,0.31809917734947873,0.8026673569544512,0.27788078127330007,0.27788078127330007,0.9841,0.015900000000000025,1.018018123960772,554,331,5495,4486,7,6,0.5786046953451647,0.21563306462699416,0.20576224002784102,1439.11,0.2015,0.020978583796784227,0.15342983966153811,0.17336611048896855,0.09529999406888838,0.1186166753680998,0.06583777854343775,0.37247101201256383,6.059719325533765e-09,84,interpolation,126,entorno_2024,base,True,False
85,6387,60,0.02295602092198045,0.07926269123538765,0.46936276950868805,0.46936276950868805,0.7949620400468848,0.39947619853358896,0.39947619853358896,0.9841,0.015900000000000025,0.8298843848245726,451,270,4480,3657,9,5,0.427279893347264,0.3118545133927576,0.2608655932599785,1439.11,0.2015,0.042873213199029425,0.24207495908546,0.26555019147634334,0.023234285870010536,0.2685402861151425,0.022598378721293836,0.13467166902103095,0.0004570165116894787,85,interpolation,127,recorte,base,False,True
86,6387,60,0.028139317325467195,0.059819845846598496,0.25334820568175087,0.25334820568175087,0.8033886602863893,0.5153151587757526,0.5153151587757526,0.9841,0.015900000000000025,1.1031280206829526,600,359,5955,4861,9,4,0.3308859897051952,0.1708089419983799,0.49830506829642496,1439.11,0.2015,0.05401350407096189,0.337746632538362,0.27821885305958294,0.018954305823892285,0.13718399202251172,0.07330754805214525,0.10057516431285135,1.1969266058820254e-10,86,interpolation,128,expansion,alto,False,True
87,6387,60,0.037573405164742266,0.07781770430520087,0.313338432622314,0.313338432622314,0.8020100061604558,0.44916352508549096,0.44916352508549096,0.9841,0.015900000000000025,1.0870745103578374,591,353,5868,4791,7,2,0.43215639134714307,0.3947856697341108,0.1730579389187462,1439.11,0.2015,4.3063619794204386e-06,0.16468935549372757,0.21681238776604966,0.007693707080178395,0.30042143374574504,0.09702748114384856,0.21335132840840249,6.876536592020735e-14,87,interpolation,129,entorno_2024,base,False,True
88,6387,60,0.046944391532935364,0.04322013904839136,0.331838081188452,0.331838081188452,0.7997638235513745,0.3384021448046659,0.3384021448046659,0.9841,0.015900000000000025,1.156407576629258,629,376,6242,5096,11,6,0.36898117102060135,0.3166625478397865,0.3143562811396121,1439.11,0.2015,0.05548270343858587,0.391110752016033,0.1777888862825032,0.01886715688889548,0.06266134915281742,0.10615474101403721,0.18790114817570944,3.326303141837181e-05,88,interpolation,130,expansion,alto,False,True
89,6387,60,0.04140998251547978,0.04992448927523088,0.2104001630111811,0.2104001630111811,0.7969246972742281,0.44048242493955225,0.44048242493955225,0.9841,0.015900000000000025,1.1188530327852468,609,364,6040,4931,8,6,0.3362097468969271,0.2837990957310246,0.37999115737204836,1439.11,0.2015,0.013847691839801026,0.2630919667094437,0.16889516646373326,0.01579549953511408,0.040201273693962744,0.26428299545083384,0.2338826114376926,2.7948694187219206e-06,89,interpolation,131,expansion,alto,False,True
90,6387,60,0.036816350094497394,0.05470780167754239,0.4051777181475258,0.4051777181475258,0.8041816599895626,0.2703607731325064,0.2703607731325064,0.9841,0.015900000000000025,0.8786376905387676,478,286,4743,3872,11,3,0.46460538421116904,0.3151985693451931,0.2201960464436378,1439.11,0.2015,0.008590019392903778,0.22318047703858537,0.1805286392815807,0.02314082381983652,0.15047084618055198,0.08600472928504202,0.28168300515780137,0.04640145984369838,90,interpolation,132,recorte,base,False,True
91,6387,60,0.03438083823901272,0.06370994168484373,0.28378268765301956,0.28378268765301956,0.7951202372080687,0.2800681362194016,0.2800681362194016,0.9841,0.015900000000000025,1.187397741332359,646,386,6410,5233,8,1,0.5776040105157345,0.3434997261309128,0.07889626335335274,1439.11,0.2015,0.0581512782297396,0.15901436055742915,0.21533289333457759,0.0014429038361287638,0.07706712763719596,0.3089312841789036,0.17997438946516608,8.576276085922657e-05,91,interpolation,133,expansion,base,False,True
92,6387,60,0.03872942545855397,0.06522368808691624,0.4851421220600165,0.4851421220600165,0.7945379937622579,0.412374771037917,0.412374771037917,0.9841,0.015900000000000025,1.1379876663845214,619,370,6143,5015,9,4,0.3693478562232553,0.33666266874828166,0.2939894750284631,1439.11,0.2015,0.017287258050814398,0.3160022759874597,0.10050617055846989,0.040695406962870606,0.04346863549462415,0.12401357045558024,0.3565077428346879,0.0015189396554931584,92,interpolation,134,expansion,base,False,True
93,6387,60,0.022004748651192493,0.0664581966299703,0.2403480845064314,0.2403480845064314,0.797799203807104,0.5203090080523906,0.5203090080523906,0.9841,0.015900000000000025,0.9320845920653458,507,303,5031,4108,6,4,0.48077606293162045,0.28761204699890075,0.23161189006947883,1439.11,0.2015,0.04665070203499458,0.4331761213640104,0.14992008540950919,0.11519357837939927,0.09024345934877559,0.03956716418951164,0.12374677919325243,0.001502110080546848,93,interpolation,135,entorno_2024,base,False,True
94,6387,60,0.032274904405861456,0.05735874336429746,0.24253031834881772,0.24253031834881772,0.794389316259192,0.2740924535037038,0.2740924535037038,0.9841,0.015900000000000025,0.8720864483195213,474,283,4708,3843,11,2,0.3455203706207586,0.3536260624404004,0.30085356693884113,1439.11,0.2015,0.0006580360734633918,0.06854853589610893,0.16847086508275944,0.27618817885842717,0.08562078339295674,0.12676611766618376,0.273747439249658,4.378044261064007e-08,94,interpolation,136,recorte,alto,False,True
95,6387,60,0.03139387120417598,0.07485267022748648,0.22567762148223625,0.22567762148223625,0.8010396301139147,0.26238976451600643,0.26238976451600643,0.9841,0.015900000000000025,1.1753648148248597,639,382,6345,5180,6,4,0.21799095387770168,0.539883692476011,0.2421253536462874,1439.11,0.2015,0.0008481168436887709,0.319495825691115,0.10967743707612024,0.025792042949481654,0.029815216054860108,0.20674151390489973,0.2729671315952279,0.03466271588460666,95,interpolation,137,expansion,base,False,True
96,6387,60,0.0496953948600853,0.07707027590292825,0.38510600654333116,0.38510600654333116,0.7947708716149885,0.35671369795522834,0.35671369795522834,0.9841,0.015900000000000025,0.8039024894065471,437,261,4339,3543,11,1,0.44534486267593815,0.314055034395961,0.2406001029281009,1439.11,0.2015,0.01296879594558302,0.05875458917755402,0.14568040255934486,0.13472433093785038,0.05979922641349015,0.14716227746593868,0.4394895673161582,0.0014208101840807344,96,interpolation,138,recorte,base,False,True
97,6387,60,0.04229226052172624,0.05271538031455181,0.3209850836150141,0.3209850836150141,0.805278531609433,0.2843384688267221,0.2843384688267221,0.9841,0.015900000000000025,1.098535079092277,598,357,5930,4841,5,6,0.34767850489513624,0.4912701180795529,0.16105137702531083,1439.11,0.2015,0.02628923594222496,0.19035143053855372,0.34186278290761635,0.004536788428690084,0.06619372563178764,0.08629950695568714,0.28175580855537874,0.002710721040061196,97,interpolation,139,entorno_2024,base,False,True
98,6387,60,0.03975696440707237,0.05967709109839493,0.4277099836158922,0.4277099836158922,0.8048813700603219,0.3725456814663209,0.3725456814663209,0.9841,0.015900000000000025,1.0452648566072962,569,340,5642,4606,8,4,0.42241731791423515,0.3884051766462287,0.18917750543953613,1439.11,0.2015,0.0006982363869216162,0.17138653052385544,0.09674392207235029,0.16541063322908234,0.15061754778758965,0.09096376806177507,0.32417806760577905,1.294332646406462e-06,98,interpolation,140,entorno_2024,base,True,False
99,6387,60,0.03377937087070703,0.06719278734586775,0.40713394726692287,0.40713394726692287,0.7983299454089047,0.45787617799094366,0.45787617799094366,0.9841,0.015900000000000025,1.0737351161092903,584,349,5796,4732,7,4,0.3369710792210296,0.31112378897114534,0.3519051318078252,1439.11,0.2015,0.00448082434477822,0.1538913794959127,0.2506823274455145,0.024795934441888795,0.1937057061465345,0.12249010356516604,0.24994537279716061,8.351763044693108e-06,99,interpolation,141,entorno_2024,alto,False,True
100,6387,60,0.03509057821743275,0.07334089056695994,0.42202194336887905,0.42202194336887905,0.7991359636264889,0.3493464701909961,0.3493464701909961,0.9841,0.015900000000000025,0.8179028197049037,445,266,4415,3604,5,4,0.35432653095737787,0.43790525497305804,0.20776821406956422,1439.11,0.2015,0.0012077416924057445,0.4368474174732512,0.1522087715018017,0.04589904039860622,0.0803505742252194,0.04962980858885991,0.22489910732652882,0.008957538793327195,100,interpolation,142,recorte,base,False,True
101,6387,60,0.045952120939188504,0.06692480747611393,0.27667964049581606,0.27667964049581606,0.7767427817164861,0.24493373577908173,0.24493373577908173,0.9841,0.015900000000000025,0.7499702734831324,408,244,4048,3305,4,7,0.23668383976387034,0.36968057169136515,0.3936355885447646,1439.11,0.2015,0.04082608695065755,0.23891872028742275,0.23319970809992216,0.011529631591774975,0.03140005595807054,0.05534192616605659,0.3887838709460953,4.6836218604123943e-17,101,extrapolation,10043,recorte,alto,False,True
102,6387,60,0.05035017456342663,0.03860115762660963,0.24608469160362278,0.24608469160362278,0.7520549148128326,0.6244398229341646,0.6244398229341646,0.9841,0.015900000000000025,1.1480762710764651,625,373,6197,5060,12,0,0.4082828706417489,0.35797746715632683,0.23373966220192405,1439.11,0.2015,0.0010629317246209854,0.36917609176674765,0.19736585849503704,0.014070082034202269,0.11477545729415323,0.03971583241915979,0.2638337457293478,5.367311677969013e-10,102,extrapolation,10044,expansion,base,False,True
103,6387,60,0.026044341797344668,0.027401514508205504,0.19762105047619888,0.19762105047619888,0.7923132607198697,0.6116591978596222,0.6116591978596222,0.9841,0.015900000000000025,0.9030436217241931,491,293,4875,3980,6,2,0.4323121312923037,0.417872492570505,0.14981537613719131,1439.11,0.2015,0.007217952309718264,0.38364397118785243,0.15440423451998034,0.12160214782683545,0.14081323085364858,0.034390649792343894,0.1577072162708135,0.00022059723880751367,103,extrapolation,10045,entorno_2024,base,False,True
104,6387,60,0.030317639268764893,0.043894394804304,0.3788925217079163,0.3788925217079163,0.7849198513028314,0.548137910709981,0.548137910709981,0.9841,0.015900000000000025,0.6716783882592917,365,218,3626,2960,3,4,0.4785740500797969,0.2744074984666534,0.24701845145354967,1439.11,0.2015,0.026378903452267375,0.2826048040626936,0.13685902301661126,0.01449315842056402,0.058451678451850016,0.11293121362837037,0.3682784622403138,2.75672732965436e-06,104,extrapolation,10046,recorte,base,False,True
105,6387,60,0.02323057815189214,0.033250869862211235,0.3513745558110657,0.3513745558110657,0.7755933573309328,0.20230458870893164,0.20230458870893164,0.9841,0.015900000000000025,1.045645659822773,569,340,5644,4608,5,4,0.36388121860807227,0.24438302908010076,0.3917357523118269,1439.11,0.2015,0.0623052212509634,0.1378364752622778,0.04962694411301578,0.05679296403861472,0.11554980694686182,0.17052706738215925,0.38175210898318784,0.025609412022919567,105,extrapolation,10047,entorno_2024,alto,False,True
106,6387,60,0.03754237489132955,0.07713354165562147,0.32725265713778384,0.32725265713778384,0.8145626777198807,0.33734985257959976,0.33734985257959976,0.9841,0.015900000000000025,1.0276714686424337,559,334,5547,4529,12,6,0.481551032223046,0.33771479511166785,0.1807341726652861,1439.11,0.2015,0.06705878425418577,0.27298065504550784,0.133800814209993,0.08945753891744111,0.03611757486113731,0.14399417145048998,0.25658201864583036,8.442615414397475e-06,106,extrapolation,10048,entorno_2024,base,False,True
107,6387,60,0.029575825740582783,0.055516555867908685,0.5644683233262581,0.5644683233262581,0.8182957985204318,0.4096285909762606,0.4096285909762606,0.9841,0.015900000000000025,1.2025603820246615,654,391,6491,5300,10,3,0.28570678092676466,0.49166556181741927,0.2226276572558161,1439.11,0.2015,0.009143033722782237,0.29600677234016204,0.06488118379204325,0.05189433065489385,0.18176765098659034,0.16324018328451537,0.22274255921567732,0.010324286003335636,107,extrapolation,10049,expansion,base,False,True
108,6387,60,0.020701929379544255,0.09090232464517292,0.4437651593541042,0.4437651593541042,0.8476692933434408,0.3137357497517982,0.3137357497517982,0.9841,0.015900000000000025,1.30484630291433,710,424,7044,5750,13,7,0.19893236438070072,0.6106555483637713,0.19041208725552794,1439.11,0.2015,0.032155008177018156,0.21511228074269223,0.2429626056891577,0.03844419517349985,0.007528516029045196,0.05842898682185852,0.4053683016654224,1.0570130594791626e-07,108,extrapolation,10050,expansion,base,False,True
109,6387,60,0.01699330885869294,0.09525884416236702,0.4916793919249869,0.4916793919249869,0.8250394357027901,0.4546715334401312,0.4546715334401312,0.9841,0.015900000000000025,0.6015996669644306,327,196,3247,2651,8,8,0.2600171851081367,0.5211814599422029,0.2188013549496604,1439.11,0.2015,0.031983913225750574,0.24956094864419506,0.19072737373392207,0.03400252952496843,0.19685782421981662,0.0407194648502538,0.2561479438802095,1.9208838791978482e-09,109,extrapolation,10051,recorte,base,False,True
110,6387,60,0.0427308905471834,0.08271862193342505,0.41186007972521577,0.41186007972521577,0.8309295434677965,0.2660930603252234,0.2660930603252234,0.9841,0.015900000000000025,1.4257597504565442,776,463,7696,6283,5,2,0.41400757608900335,0.46899951038014753,0.11699291353084904,1439.11,0.2015,0.03485060866702835,0.44643116607133965,0.1413998705779585,0.013153729048624323,0.09260306994113932,0.02619341584666604,0.24478083052477134,0.0005873093224722737,110,extrapolation,10052,expansion,base,False,True
111,6387,60,0.0414641289550982,0.06341142602306815,0.5995800772613853,0.5995800772613853,0.7977945920653857,0.3773723217565833,0.3773723217565833,0.9841,0.015900000000000025,1.2467067292615681,678,405,6730,5494,9,3,0.2689440899328501,0.2267936155416553,0.5042622945254948,1439.11,0.2015,0.016259973473379256,0.16431563740165941,0.1585696269703186,0.06837264356495944,0.06441141724145148,0.13006280851398416,0.39546297473880243,0.0025449180954452235,111,extrapolation,10053,expansion,alto,False,True
112,6387,60,0.057138936380653316,0.05265887116277514,0.1770074011471045,0.1770074011471045,0.8091038751348183,0.5648687478882679,0.5648687478882679,0.9841,0.015900000000000025,1.3610056440944156,740,442,7347,5998,13,1,0.2797307538748174,0.5695925682218073,0.15067667790337533,1439.11,0.2015,0.03566189106340676,0.44372224104604135,0.08688237227886719,0.019132998463205462,0.04973081905923451,0.11262365517345108,0.2522459775865588,4.532923481195415e-08,112,extrapolation,10054,expansion,base,False,True
